kind	class	method	param	index	uri	field
METHOD	com.github.mikephil.charting.utils.ObjectPool	resizePool()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/ObjectPool.java	objects
METHOD	com.github.mikephil.charting.data.BaseEntry	setIcon(android.graphics.drawable.Drawable)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseEntry.java	mIcon
METHOD	com.github.mikephil.charting.data.BaseEntry	setData(java.lang.Object)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseEntry.java	mData
METHOD	com.github.mikephil.charting.utils.Transformer	generateTransformedValuesScatter(com.github.mikephil.charting.interfaces.datasets.IScatterDataSet,float,float,int,int)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java	valuePointsForGenerateTransformedValuesScatter
METHOD	com.github.mikephil.charting.utils.Transformer	generateTransformedValuesBubble(com.github.mikephil.charting.interfaces.datasets.IBubbleDataSet,float,int,int)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java	valuePointsForGenerateTransformedValuesBubble
METHOD	com.github.mikephil.charting.utils.Transformer	generateTransformedValuesLine(com.github.mikephil.charting.interfaces.datasets.ILineDataSet,float,float,int,int)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java	valuePointsForGenerateTransformedValuesLine
METHOD	com.github.mikephil.charting.utils.Transformer	generateTransformedValuesCandle(com.github.mikephil.charting.interfaces.datasets.ICandleDataSet,float,float,int,int)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Transformer.java	valuePointsForGenerateTransformedValuesCandle
METHOD	com.github.mikephil.charting.data.LineDataSet	setMode(com.github.mikephil.charting.data.LineDataSet.Mode)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mMode
METHOD	com.github.mikephil.charting.data.LineDataSet	enableDashedLine(float,float,float)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mDashPathEffect
METHOD	com.github.mikephil.charting.data.LineDataSet	setCircleColors(java.util.List<java.lang.Integer>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mCircleColors
METHOD	com.github.mikephil.charting.data.LineDataSet	setCircleColors(int...)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mCircleColors
METHOD	com.github.mikephil.charting.data.LineDataSet	setCircleColors(int[],android.content.Context)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mCircleColors
METHOD	com.github.mikephil.charting.data.LineDataSet	resetCircleColors()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mCircleColors
METHOD	com.github.mikephil.charting.data.LineDataSet	setFillFormatter(com.github.mikephil.charting.formatter.IFillFormatter)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mFillFormatter
METHOD	com.github.mikephil.charting.data.LineDataSet	setFillFormatter(com.github.mikephil.charting.formatter.IFillFormatter)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineDataSet.java	mFillFormatter
METHOD	com.github.mikephil.charting.data.LineRadarDataSet	setFillDrawable(android.graphics.drawable.Drawable)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineRadarDataSet.java	mFillDrawable
METHOD	com.github.mikephil.charting.data.LineScatterCandleRadarDataSet	enableDashedHighlightLine(float,float,float)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/LineScatterCandleRadarDataSet.java	mHighlightDashPathEffect
METHOD	com.github.mikephil.charting.data.DataSet	setEntries(java.util.List<T>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/DataSet.java	mEntries
METHOD	com.github.mikephil.charting.data.BaseDataSet	setColors(java.util.List<java.lang.Integer>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	setColors(int...)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	setColors(int[],android.content.Context)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	addColor(int)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	resetColors()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	setLabel(java.lang.String)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mLabel
METHOD	com.github.mikephil.charting.data.BaseDataSet	setValueTextColors(java.util.List<java.lang.Integer>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mValueColors
METHOD	com.github.mikephil.charting.data.BaseDataSet	setValueTypeface(android.graphics.Typeface)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mValueTypeface
METHOD	com.github.mikephil.charting.data.BaseDataSet	setForm(com.github.mikephil.charting.components.Legend.LegendForm)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mForm
METHOD	com.github.mikephil.charting.data.BaseDataSet	setFormLineDashEffect(android.graphics.DashPathEffect)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mFormLineDashEffect
METHOD	com.github.mikephil.charting.data.BaseDataSet	setAxisDependency(com.github.mikephil.charting.components.YAxis.AxisDependency)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BaseDataSet.java	mAxisDependency
METHOD	com.github.mikephil.charting.components.YAxis	setPosition(com.github.mikephil.charting.components.YAxis.YAxisLabelPosition)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/YAxis.java	mPosition
METHOD	com.github.mikephil.charting.components.AxisBase	setValueFormatter(com.github.mikephil.charting.formatter.IAxisValueFormatter)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mAxisValueFormatter
METHOD	com.github.mikephil.charting.components.AxisBase	setValueFormatter(com.github.mikephil.charting.formatter.IAxisValueFormatter)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mAxisValueFormatter
METHOD	com.github.mikephil.charting.components.AxisBase	getValueFormatter()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mAxisValueFormatter
METHOD	com.github.mikephil.charting.components.AxisBase	enableGridDashedLine(float,float,float)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mGridDashPathEffect
METHOD	com.github.mikephil.charting.components.AxisBase	setGridDashedLine(android.graphics.DashPathEffect)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mGridDashPathEffect
METHOD	com.github.mikephil.charting.components.AxisBase	enableAxisLineDashedLine(float,float,float)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mAxisLineDashPathEffect
METHOD	com.github.mikephil.charting.components.AxisBase	setAxisLineDashedLine(android.graphics.DashPathEffect)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/AxisBase.java	mAxisLineDashPathEffect
METHOD	com.github.mikephil.charting.components.ComponentBase	setTypeface(android.graphics.Typeface)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/ComponentBase.java	mTypeface
METHOD	com.github.mikephil.charting.components.LimitLine	enableDashedLine(float,float,float)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/LimitLine.java	mDashPathEffect
METHOD	com.github.mikephil.charting.components.LimitLine	setTextStyle(android.graphics.Paint.Style)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/LimitLine.java	mTextStyle
METHOD	com.github.mikephil.charting.components.LimitLine	setLabelPosition(com.github.mikephil.charting.components.LimitLine.LimitLabelPosition)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/LimitLine.java	mLabelPosition
METHOD	com.github.mikephil.charting.components.LimitLine	setLabel(java.lang.String)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/LimitLine.java	mLabel
METHOD	com.github.mikephil.charting.components.Legend	setEntries(java.util.List<com.github.mikephil.charting.components.LegendEntry>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mEntries
METHOD	com.github.mikephil.charting.components.Legend	setExtra(java.util.List<com.github.mikephil.charting.components.LegendEntry>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mExtraEntries
METHOD	com.github.mikephil.charting.components.Legend	setExtra(com.github.mikephil.charting.components.LegendEntry[])	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mExtraEntries
METHOD	com.github.mikephil.charting.components.Legend	setExtra(int[],java.lang.String[])	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mExtraEntries
METHOD	com.github.mikephil.charting.components.Legend	setCustom(com.github.mikephil.charting.components.LegendEntry[])	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mEntries
METHOD	com.github.mikephil.charting.components.Legend	setCustom(java.util.List<com.github.mikephil.charting.components.LegendEntry>)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mEntries
METHOD	com.github.mikephil.charting.components.Legend	setHorizontalAlignment(com.github.mikephil.charting.components.Legend.LegendHorizontalAlignment)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mHorizontalAlignment
METHOD	com.github.mikephil.charting.components.Legend	setVerticalAlignment(com.github.mikephil.charting.components.Legend.LegendVerticalAlignment)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mVerticalAlignment
METHOD	com.github.mikephil.charting.components.Legend	setOrientation(com.github.mikephil.charting.components.Legend.LegendOrientation)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mOrientation
METHOD	com.github.mikephil.charting.components.Legend	setDirection(com.github.mikephil.charting.components.Legend.LegendDirection)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mDirection
METHOD	com.github.mikephil.charting.components.Legend	setForm(com.github.mikephil.charting.components.Legend.LegendForm)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mShape
METHOD	com.github.mikephil.charting.components.Legend	setFormLineDashEffect(android.graphics.DashPathEffect)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/components/Legend.java	mFormLineDashEffect
METHOD	com.github.mikephil.charting.utils.Fill	setType(com.github.mikephil.charting.utils.Fill.Type)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/utils/Fill.java	mType
METHOD	com.github.mikephil.charting.data.BarEntry	setVals(float[])	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/data/BarEntry.java	mYVals
METHOD	com.github.mikephil.charting.charts.RadarChart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/RadarChart.java	mYAxis
METHOD	com.github.mikephil.charting.charts.RadarChart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/RadarChart.java	mYAxisRenderer
METHOD	com.github.mikephil.charting.charts.RadarChart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/RadarChart.java	mXAxisRenderer
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mAnimator
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mDescription
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mLegend
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mLegendRenderer
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mXAxis
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mDescPaint
METHOD	com.github.mikephil.charting.charts.Chart	init()	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mInfoPaint
METHOD	com.github.mikephil.charting.charts.Chart	setData(T)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mData
METHOD	com.github.mikephil.charting.charts.Chart	highlightValues(com.github.mikephil.charting.highlight.Highlight[])	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mIndicesToHighlight
METHOD	com.github.mikephil.charting.charts.Chart	setOnTouchListener(com.github.mikephil.charting.listener.ChartTouchListener)	null	null	/tmp/projects/MPAndroidChart/MPChartLib/src/main/java/com/github/mikephil/charting/charts/Chart.java	mChartTouchListener
